frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
56,-1,-1,0.915952531075 -0.303893766732 0.262067814428 3.09936683819 -0.40082425954 -0.724191569798 0.561147470098 -1.3326275033 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000056.png,,,
56,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
56,4,4,-0.676082204826 -0.697988297203 0.236061833604 0.0395037478699 -0.589029332105 0.31950580159 -0.74226712757 -0.110372768831 0.442670643072 -0.640880940361 -0.627147767312 0.813761937566 0.0 0.0 0.0 1.0,321 115 59 81,,0.9887149,0.12457486,1.0
57,-1,-1,0.915977834536 -0.303848045652 0.262032386914 3.09684739033 -0.400766431799 -0.724210754117 0.561164014139 -1.33158564489 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000057.png,,,
57,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
57,4,4,-0.307172671193 -0.951548714228 -0.0141419420102 0.0386539724959 -0.759763280296 0.254156216576 -0.598468357969 -0.106711424116 0.573066059008 -0.17308859589 -0.801021616429 0.814655811016 0.0 0.0 0.0 1.0,322 114 57 83,,0.99295807,0.12489566,1.0
58,-1,-1,0.91583842177 -0.304099855059 0.262227503064 3.10327363273 -0.401084917976 -0.724105054104 0.561072864424 -1.33423238184 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000058.png,,,
58,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
58,4,4,-0.501891750773 -0.864919875344 -0.00427548143805 0.0373666271349 -0.702163108038 0.410324423689 -0.581894180272 -0.106735626952 0.505046176321 -0.289045803566 -0.813253271266 0.815127592964 0.0 0.0 0.0 1.0,321 113 57 84,,0.99776137,0.13396555,1.0
58,2,2,0.134710932192 -0.161153909796 0.977692376009 0.0616410004271 0.745132761441 -0.633926295026 -0.207158442509 -0.0437337321884 0.653169298555 0.756417126877 0.034684255679 0.877873743913 0.0 0.0 0.0 1.0,366 136 17 47,,0.92049295,0.10332465,1.0
59,-1,-1,0.91599924325 -0.303809355931 0.262002407649 3.10222855978 -0.400717497226 -0.724226985464 0.561178011813 -1.33382083368 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000059.png,,,
59,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
59,4,4,-0.725149393906 -0.688577440024 0.00441198465201 0.0347912038665 -0.576839712323 0.603952968897 -0.549997052399 -0.107303254869 0.376050931132 -0.401375037154 -0.835154941759 0.81854182928 0.0 0.0 0.0 1.0,318 117 58 83,,0.9979735,0.12895475,1.0
60,-1,-1,0.915579980412 -0.304566030507 0.262588713637 3.10546601431 -0.401674527057 -0.723909099464 0.56090390445 -1.33510743604 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000060.png,,,
60,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
60,4,4,-0.56101608223 -0.827386231417 -0.0263245045827 0.0331912199928 -0.675841175039 0.476159423358 -0.562593023126 -0.107587027552 0.478016382147 -0.297832549614 -0.826314777061 0.817596033661 0.0 0.0 0.0 1.0,317 117 58 83,,0.9958294,0.13427766,1.0
61,-1,-1,0.915471793101 -0.304760937859 0.26273973204 3.10749765962 -0.401921039827 -0.72382706635 0.560833179978 -1.33593788203 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000061.png,,,
61,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
61,4,4,0.0336786401339 0.99886360861 0.0337229979779 0.031359729485 0.743416007741 -0.00248529086958 -0.668824687615 -0.113632327826 -0.66798082954 0.0475953224927 -0.742654897408 0.822404563045 0.0 0.0 0.0 1.0,319 113 55 85,,0.9927706,0.15397182,1.0
62,-1,-1,0.915211570775 -0.305229168251 0.263102519123 3.11047882946 -0.402513238215 -0.723629743774 0.56066307796 -1.33714414967 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000062.png,,,
62,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
62,4,4,-0.988680818859 -0.108323976917 0.103808258081 0.0270648997372 -0.146933557316 0.839006703269 -0.523906748958 -0.108124616345 -0.030344161804 -0.533229470204 -0.845426261687 0.817368179605 0.0 0.0 0.0 1.0,316 113 57 85,,0.99081516,0.14457424,1.0
62,2,2,-0.0260836915253 0.97595809117 0.216391879042 0.0479316388861 0.739824227927 -0.126731868559 0.660756494681 -0.0538427364988 0.672294394449 0.177326923423 -0.718731806324 0.882463570088 0.0 0.0 0.0 1.0,302 119 105 119,,0.84177214,0.08465417,1.0
63,-1,-1,0.915371412021 -0.304941655118 0.262879753932 3.10851443545 -0.402149604341 -0.723750950396 0.560767561053 -1.3363474886 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000063.png,,,
63,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
63,4,4,-0.980790499975 -0.184014599427 0.0647195670314 0.0257860786977 -0.188503987115 0.808795985594 -0.557059512555 -0.107134536355 0.0501621570552 -0.558558574265 -0.827946904768 0.818865844841 0.0 0.0 0.0 1.0,316 112 55 84,,0.99234784,0.13098904,1.0
63,2,2,-0.0703296219907 0.980765053066 0.182081451431 0.0474042130661 0.690600991936 -0.0838429810837 0.718359676249 -0.0518210685294 0.719808317685 0.176267595455 -0.671420673337 0.884518271026 0.0 0.0 0.0 1.0,298 125 120 134,,0.7721431,0.071362466,1.0
64,-1,-1,0.915442421286 -0.304813828891 0.262780712815 3.11203674892 -0.401987934556 -0.723804794777 0.560813979434 -1.33782524994 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000064.png,,,
64,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
64,4,4,-0.949639981288 0.307256244598 0.0614614195599 0.023450609178 0.191984340352 0.725557613134 -0.660838984233 -0.109321086312 -0.247640705455 -0.615759490531 -0.748006905599 0.815739376023 0.0 0.0 0.0 1.0,316 112 57 86,,0.99076897,0.16186412,1.0
64,2,2,-0.104214261452 0.994509059599 -0.00954557935348 0.0519701837558 0.67398458152 0.0776779923812 0.734650197967 -0.0533137468163 0.731357758955 0.0701274545004 -0.678378926959 0.884216849668 0.0 0.0 0.0 1.0,297 128 118 131,,0.7175121,0.10759385,1.0
65,-1,-1,0.915718472759 -0.304316319441 0.26239522932 3.11361104204 -0.401358698506 -0.724014108252 0.560994443989 -1.33851776471 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000065.png,,,
65,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
65,4,4,-0.0197911072961 0.999699900911 -0.0144367652539 0.0241356423195 0.687611723085 0.00312740700367 -0.726071854297 -0.110877038642 -0.725808811154 -0.0242966550051 -0.687467266281 0.817640018379 0.0 0.0 0.0 1.0,315 113 54 82,,0.9939758,0.14561893,1.0
65,2,2,-0.0238995251495 0.948291969781 0.316498266577 0.0430506318364 0.684986176759 -0.215061130568 0.696090976646 -0.0530747526378 0.728163958423 0.233433181376 -0.644427031933 0.878124531615 0.0 0.0 0.0 1.0,291 129 121 127,,0.7604143,0.08320753,1.0
66,-1,-1,0.915688123329 -0.304371061424 0.262437645473 3.11507568532 -0.401427935017 -0.723991096764 0.560974602629 -1.33912220785 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000066.png,,,
66,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
66,4,4,-0.119423256062 0.989699641966 0.0789474800332 0.0197439764218 0.677301571036 0.139351603762 -0.722387508475 -0.107956267001 -0.725948116454 -0.0327986161445 -0.686966944617 0.818192280198 0.0 0.0 0.0 1.0,314 111 55 85,,0.9913846,0.13782226,1.0
67,-1,-1,0.915507770511 -0.304696137645 0.262689523657 3.11648602837 -0.40183908266 -0.723854346488 0.560856698915 -1.33968398982 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000067.png,,,
67,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
67,4,4,-0.40113575646 -0.911756412431 0.0882629553126 0.0212742205821 -0.688175797389 0.236364394015 -0.685963515888 -0.107668472761 0.604569414358 -0.335904923502 -0.722262906143 0.811537299152 0.0 0.0 0.0 1.0,311 114 56 82,,0.99392337,0.12481633,1.0
67,2,2,-0.0939638266441 0.951304042931 0.293583748165 0.041497994523 0.614995259991 -0.176434798537 0.768538608043 -0.0440410672502 0.782912274441 0.252767442067 -0.568468988389 0.879782952584 0.0 0.0 0.0 1.0,297 120 116 141,,0.7364612,0.056953765,1.0
68,-1,-1,0.915365699071 -0.304951936551 0.262887720059 3.11716933008 -0.402162607886 -0.723746618382 0.560763826578 -1.33994901455 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000068.png,,,
68,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
68,4,4,0.451809656562 0.892106440873 0.00375930714738 0.0179026610854 0.459694969579 -0.229198181837 -0.857991100412 -0.106087853965 -0.764557760526 0.389376798995 -0.513650795019 0.815242004476 0.0 0.0 0.0 1.0,313 114 52 84,,0.98353624,0.1572002,1.0
69,-1,-1,0.915095318614 -0.305438082614 0.263264383347 3.11943445108 -0.402777462215 -0.72354158755 0.560587091376 -1.34085671024 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000069.png,,,
69,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
69,4,4,-0.473215236083 -0.872595999489 0.121010586375 0.0173679387038 -0.683308621539 0.276872327343 -0.675596804375 -0.107719758169 0.556018586083 -0.402390278247 -0.72727257332 0.814416313487 0.0 0.0 0.0 1.0,310 115 56 81,,0.98469234,0.116703965,1.0
69,2,2,0.0442311893044 0.889889537882 0.454026664702 0.039092357642 0.729199784337 -0.339407090381 0.594197359066 -0.0543905845194 0.682869882492 0.304794090111 -0.663919638374 0.878217863692 0.0 0.0 0.0 1.0,290 126 123 133,,0.8698099,0.07811368,1.0
70,-1,-1,0.915054987153 -0.305510523496 0.263320509114 3.12025313793 -0.402869081347 -0.723511002859 0.560560730016 -1.3411928946 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000070.png,,,
70,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
70,4,4,-0.167028507621 0.973265516303 0.157656945353 0.0154809349883 0.69375531291 0.229635992124 -0.682620595156 -0.111835697588 -0.700574795045 -0.0046417558246 -0.713563879867 0.8196345584 0.0 0.0 0.0 1.0,308 113 56 86,,0.9884675,0.14117603,1.0
70,2,2,-0.710406743347 -0.162179933617 -0.684850296152 0.0430445204564 0.477092187922 0.604405830573 -0.638025576441 -0.0609340590191 0.517402457696 -0.779994398122 -0.351999198391 0.858641543455 0.0 0.0 0.0 1.0,292 127 115 131,,0.7636349,0.07786655,1.0
71,-1,-1,0.915076221078 -0.305472386865 0.263290961638 3.1186610779 -0.402820848313 -0.723527105289 0.56057460884 -1.34053134234 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000071.png,,,
71,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
71,4,4,-0.971189613319 -0.152376384848 0.183227105861 0.0131305434058 -0.228279656067 0.815551659864 -0.531755478316 -0.107149230407 -0.068404192908 -0.558262418074 -0.826839729911 0.821410664234 0.0 0.0 0.0 1.0,307 114 56 85,,0.9901779,0.15509707,1.0
71,2,2,0.0687610642162 -0.0174687873847 0.997480204072 0.0312924672913 0.709509203335 -0.702033260963 -0.0612045005164 -0.0454416684655 0.701333448817 0.711929871524 -0.0358782887185 0.88146928621 0.0 0.0 0.0 1.0,294 130 116 124,,0.72722834,0.06282091,1.0
72,-1,-1,0.915139789848 -0.305358183471 0.263202478757 3.12267375965 -0.402676410105 -0.723575311224 0.560616159001 -1.34221461394 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000072.png,,,
72,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
72,4,4,-0.985875246437 -0.167466793309 -0.00220717031939 0.0146856220257 -0.138252789743 0.821189745996 -0.553654736455 -0.105729052793 0.0945312889485 -0.54552935229 -0.83274339457 0.821516943041 0.0 0.0 0.0 1.0,307 114 55 84,,0.9940817,0.15493006,1.0
72,2,2,0.0383469510756 0.150016585262 0.987939540402 0.0356121289126 0.639489340122 -0.763383798932 0.0910964291242 -0.0438916529621 0.767843014694 0.628283534461 -0.125207448306 0.878676058776 0.0 0.0 0.0 1.0,290 122 118 139,,0.79403836,0.059104726,1.0
73,-1,-1,0.915049910154 -0.305519641104 0.263327573238 3.12440090866 -0.40288061277 -0.723507152781 0.560557411626 -1.34292312729 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000073.png,,,
73,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
73,4,4,-0.749942393606 -0.661241455104 0.0186049543118 0.0137878735461 -0.556378276013 0.615300218226 -0.558434289269 -0.109433842895 0.357812269568 -0.429144939971 -0.829340099262 0.819577198494 0.0 0.0 0.0 1.0,306 114 54 83,,0.99498534,0.16246553,1.0
73,2,2,0.0871586783699 0.717938164711 0.690628812341 0.032129793825 0.741590049555 -0.509660075078 0.436223344484 -0.0513529047168 0.665167319692 0.474142804989 -0.576837097707 0.876943378144 0.0 0.0 0.0 1.0,292 127 116 131,,0.8456582,0.08580194,1.0
74,-1,-1,0.91513773967 -0.305361867442 0.263205333046 3.12612540968 -0.402681069396 -0.723573756529 0.560614818938 -1.34365474944 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000074.png,,,
74,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
74,4,4,-0.245142120119 -0.936610536014 0.250331869268 0.00934929835781 -0.766805484692 0.029319693272 -0.641209563429 -0.107199579499 0.593223979277 -0.349143322167 -0.725385587806 0.812029758533 0.0 0.0 0.0 1.0,304 117 55 84,,0.9956371,0.113623984,1.0
75,-1,-1,0.915105668487 -0.305419489662 0.263249977851 3.12789672077 -0.402753946873 -0.723549436155 0.560593856297 -1.34438948101 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000075.png,,,
75,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
75,4,4,-0.724306102383 -0.679537414464 0.116660071977 0.0114095655455 -0.462446837752 0.353304029644 -0.813215337343 -0.111132991882 0.511393774213 -0.642965912767 -0.570150193121 0.812598817915 0.0 0.0 0.0 1.0,305 113 55 81,,0.99415034,0.11945772,1.0
76,-1,-1,0.915096625467 -0.305435734999 0.263262564457 3.12703557164 -0.402774493082 -0.723542578575 0.560587945564 -1.34402889317 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000076.png,,,
76,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
76,4,4,-0.566966813151 -0.814678513193 -0.121850535196 0.00942164826211 -0.570924839646 0.495265980763 -0.654794957046 -0.108943560566 0.593795806873 -0.301679512796 -0.745919574283 0.813861156052 0.0 0.0 0.0 1.0,303 114 56 80,,0.9875759,0.1318234,1.0
77,-1,-1,0.915434505844 -0.304828080767 0.262791755361 3.13045095767 -0.402005959817 -0.72379879276 0.560808805094 -1.34549909259 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000077.png,,,
77,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
77,4,4,-0.324016831432 -0.9439387961 0.0631873576437 0.00546672153932 -0.735185584581 0.209198641921 -0.644777546478 -0.107960841861 0.59541183157 -0.255373212056 -0.761754076715 0.812269297398 0.0 0.0 0.0 1.0,300 116 56 83,,0.99576277,0.1212843,1.0
77,2,2,0.111731208313 -0.00113546677739 0.993737816431 0.0222878923306 0.748011041293 -0.658239407222 -0.0848549638137 -0.0477531009296 0.654213741213 0.752807806479 -0.0726965426415 0.884961239575 0.0 0.0 0.0 1.0,289 128 113 127,,0.80171984,0.05830632,1.0
78,-1,-1,0.915431174461 -0.304834078748 0.262796402675 3.13217944295 -0.402013545845 -0.72379626668 0.560806627366 -1.34621837164 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000078.png,,,
78,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
78,4,4,-0.773132112868 -0.630409942822 -0.0696422288816 0.00947072667289 -0.465388797053 0.638469847269 -0.613000425534 -0.110476887458 0.430906026448 -0.441519601059 -0.787007266962 0.817114021859 0.0 0.0 0.0 1.0,303 114 56 83,,0.992694,0.20029543,1.0
78,2,2,0.0420968987 -0.0654676376148 0.99696631816 0.017633163536 0.737036173223 -0.671653644879 -0.0752267285082 -0.0417479850414 0.674540977615 0.737967051938 0.0199774816475 0.882700824638 0.0 0.0 0.0 1.0,285 129 119 130,,0.7977103,0.047228232,1.0
79,-1,-1,0.915384656585 -0.304917817742 0.262861284543 3.13137102364 -0.402119455767 -0.723760993456 0.560776218865 -1.34587538111 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000079.png,,,
79,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
79,4,4,-0.670265567458 -0.739795477465 0.0587087779004 0.00271053911096 -0.632080431765 0.527637230549 -0.56751500484 -0.106972534427 0.388868096994 -0.417494436444 -0.821267312559 0.82028742823 0.0 0.0 0.0 1.0,299 116 59 83,,0.9900738,0.13208514,1.0
79,2,2,-0.33997453755 0.683903847739 0.645517498497 0.0161130814673 0.933138928867 0.159985031769 0.321957340409 -0.0527686772634 0.116914726409 0.711814805028 -0.692568141118 0.87447149715 0.0 0.0 0.0 1.0,283 121 119 135,,0.7818653,0.07013266,1.0
80,-1,-1,0.915430636362 -0.304835047554 0.262797153319 3.13304030106 -0.402014771157 -0.723795858656 0.56080627561 -1.34657670064 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000080.png,,,
80,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
80,4,4,-0.639763193742 -0.767616335938 0.0383173163579 0.0019751321412 -0.552986996575 0.425112583782 -0.716578448413 -0.108935988112 0.533768149623 -0.479629494413 -0.696453236433 0.813327912278 0.0 0.0 0.0 1.0,301 113 51 83,,0.99218667,0.17876452,1.0
80,2,2,0.0740074484226 -0.0137462317044 0.997162944905 0.0151430593813 0.747023979457 -0.661654512762 -0.0645637658316 -0.0468201171807 0.66066487094 0.74968283084 -0.0386985975164 0.884593339901 0.0 0.0 0.0 1.0,284 126 118 131,,0.84050405,0.060390405,1.0
81,-1,-1,0.915294006969 -0.305080925286 0.26298766099 3.1364896275 -0.402325747405 -0.723692255211 0.560716963114 -1.34799466326 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000081.png,,,
81,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
81,4,4,-0.599003206785 -0.791150365361 0.123597158747 0.000168017435493 -0.535956789913 0.281441198619 -0.795952995513 -0.109524736945 0.594933170707 -0.543021133206 -0.592606590652 0.812091134445 0.0 0.0 0.0 1.0,300 113 51 83,,0.99407744,0.11301196,1.0
82,-1,-1,0.915173916067 -0.305296854552 0.263154961861 3.13739407003 -0.402598844471 -0.723601189763 0.560638465149 -1.34835531093 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000082.png,,,
82,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
82,4,4,-0.607346757834 -0.793968817146 -0.0272659705128 -0.000991575757275 -0.607269561501 0.486112079788 -0.628425592699 -0.108928346668 0.512204642133 -0.365114452308 -0.777391691037 0.819018237026 0.0 0.0 0.0 1.0,296 114 57 86,,0.9944905,0.14144737,1.0
82,2,2,0.218708556922 -0.178340725654 0.95935455005 0.0113401907833 0.815844936003 -0.505937158536 -0.28004398228 -0.0455073118527 0.535316362096 0.843932566729 0.0348455920715 0.885411198715 0.0 0.0 0.0 1.0,272 123 127 131,,0.7375408,0.062131282,1.0
83,-1,-1,0.914894921977 -0.305797830234 0.263543106083 3.1391178384 -0.403232449039 -0.723389617184 0.56045611228 -1.34903669325 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000083.png,,,
83,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
83,4,4,-0.572296686632 -0.815839511917 0.0829601908408 -0.00438151445396 -0.581663576456 0.332539109476 -0.742351146354 -0.107832080321 0.578051888929 -0.473100022684 -0.664855158845 0.813598055006 0.0 0.0 0.0 1.0,298 114 50 83,,0.98913187,0.123959206,1.0
84,-1,-1,0.914804398853 -0.305960177571 0.263668886257 3.13997745843 -0.403437774703 -0.723320966768 0.560396949471 -1.3493836817 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000084.png,,,
84,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
84,4,4,-0.651236579203 -0.750900294365 0.109725411052 -0.00693340732299 -0.565394130142 0.383656771416 -0.730162282884 -0.105864497968 0.506182176205 -0.537546490705 -0.674405942161 0.812047878221 0.0 0.0 0.0 1.0,293 116 57 81,,0.9925936,0.11290715,1.0
84,2,2,0.321162792304 -0.112379238507 0.9403325835 0.00697982519878 0.744611612576 -0.58355854082 -0.324057056477 -0.0508624417663 0.585156395553 0.804257630482 -0.103738404438 0.880599710677 0.0 0.0 0.0 1.0,275 125 121 135,,0.8149284,0.06607636,1.0
85,-1,-1,0.915103604119 -0.305423198282 0.263252851227 3.13821776598 -0.402758637333 -0.723547870688 0.560592506976 -1.3486893341 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000085.png,,,
85,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
85,4,4,-0.573915969893 -0.811227703264 0.111937808442 -0.00874853671536 -0.650464968735 0.368540938392 -0.664133195359 -0.108496064902 0.497509581767 -0.453968270021 -0.739186732743 0.813580612652 0.0 0.0 0.0 1.0,291 114 55 84,,0.99309736,0.13298485,1.0
85,2,2,0.458848763471 -0.341737460816 0.820166641687 0.00851230655865 0.687886638433 -0.447623177832 -0.571354061272 -0.0471026130463 0.56237868463 0.826346778624 0.0296852914977 0.880869367749 0.0 0.0 0.0 1.0,275 130 120 128,,0.81666434,0.0503688,1.0
86,-1,-1,0.914880896858 -0.305822989793 0.263562598784 3.14256509326 -0.403264269161 -0.723378980991 0.56044694582 -1.35047604428 0.0192580835442 -0.61902758321 -0.785133095369 1.4283472139 0.0 0.0 0.0 1.0,,images/rgb_000086.png,,,
86,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,,,
86,4,4,-0.344146271345 -0.928582014772 0.138920069683 -0.00814770258094 -0.699078089453 0.154646507361 -0.69812196829 -0.109813888744 0.626780000292 -0.337372049232 -0.702372359672 0.812494176683 0.0 0.0 0.0 1.0,292 115 55 82,,0.9910575,0.103824176,1.0
